source_url,title,authors,journal_info,abstract_url
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=1,Deep-learningseismology.,"Mousavi SM, Beroza GC.",Science. 2022 Aug 12;377(6607):eabm4470. doi: 10.1126/science.abm4470. Epub 2022 Aug 12.,https://pubmed.ncbi.nlm.nih.gov/35951699/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=42,Regularization ofdeepneural networks with spectral dropout.,"Khan SH, Hayat M, Porikli F.",Neural Netw. 2019 Feb;110:82-90. doi: 10.1016/j.neunet.2018.09.009. Epub 2018 Oct 16.,https://pubmed.ncbi.nlm.nih.gov/30504041/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=42,Batch process fault detection for multi-stage broadlearningsystem.,"Peng C, Lu R, Kang O, Kai W.",Neural Netw. 2020 Sep;129:298-312. doi: 10.1016/j.neunet.2020.05.031. Epub 2020 Jun 5.,https://pubmed.ncbi.nlm.nih.gov/32574976/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=42,Who will make AlphaFold3 open source? Scientists race to crack AI model.,Callaway E.,Nature. 2024 Jun;630(8015):14-15. doi: 10.1038/d41586-024-01555-x.,https://pubmed.ncbi.nlm.nih.gov/38783131/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,Trainable spectral differencelearningwith spatial starting for hyperspectral image denoising.,"Xie W, Li Y, Hu J, Chen DY.",Neural Netw. 2018 Dec;108:272-286. doi: 10.1016/j.neunet.2018.08.021. Epub 2018 Sep 5.,https://pubmed.ncbi.nlm.nih.gov/30243051/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,Motion Fatigue State Detection Based on Neural Networks.,"Li H, Wang Y, Nan Y.",Comput Intell Neurosci. 2022 Mar 15;2022:9602631. doi: 10.1155/2022/9602631. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/35330594/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,Understanding autoencoders with information theoretic concepts.,"Yu S, Príncipe JC.",Neural Netw. 2019 Sep;117:104-123. doi: 10.1016/j.neunet.2019.05.003. Epub 2019 May 15.,https://pubmed.ncbi.nlm.nih.gov/31132606/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,Sigmoid-weighted linear units for neural network function approximation in reinforcementlearning.,"Elfwing S, Uchibe E, Doya K.",Neural Netw. 2018 Nov;107:3-11. doi: 10.1016/j.neunet.2017.12.012. Epub 2018 Jan 11.,https://pubmed.ncbi.nlm.nih.gov/29395652/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,Enhancing Geometric Factors in ModelLearningand Inference for Object Detection and Instance Segmentation.,"Zheng Z, Wang P, Ren D, Liu W, Ye R, Hu Q, Zuo W.",IEEE Trans Cybern. 2022 Aug;52(8):8574-8586. doi: 10.1109/TCYB.2021.3095305. Epub 2022 Jul 19.,https://pubmed.ncbi.nlm.nih.gov/34437079/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,Sequence-based prediction of variants' effects.,Rusk N.,Nat Methods. 2018 Aug;15(8):571. doi: 10.1038/s41592-018-0087-y.,https://pubmed.ncbi.nlm.nih.gov/30065379/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,Fuzz Testing Molecular Representation UsingDeepVariational Anomaly Generation.,"Nogueira VHR, Sharma R, Guido RVC, Keiser MJ.",J Chem Inf Model. 2025 Feb 24;65(4):1911-1927. doi: 10.1021/acs.jcim.4c01876. Epub 2025 Feb 5.,https://pubmed.ncbi.nlm.nih.gov/39908426/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,Scalabledeeptext comprehension for Cancer surveillance on high-performance computing.,"Qiu JX, Yoon HJ, Srivastava K, Watson TP, Blair Christian J, Ramanathan A, Wu XC, Fearn PA, Tourassi GD.",BMC Bioinformatics. 2018 Dec 21;19(Suppl 18):488. doi: 10.1186/s12859-018-2511-9.,https://pubmed.ncbi.nlm.nih.gov/30577743/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,scVAEDer: integratingdeepdiffusion models and variational autoencoders for single-cell transcriptomics analysis.,"Sadria M, Layton A.",Genome Biol. 2025 Mar 21;26(1):64. doi: 10.1186/s13059-025-03519-4.,https://pubmed.ncbi.nlm.nih.gov/40119479/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=43,Deepneural network and data augmentation methodology for off-axis iris segmentation in wearable headsets.,"Varkarakis V, Bazrafkan S, Corcoran P.",Neural Netw. 2020 Jan;121:101-121. doi: 10.1016/j.neunet.2019.07.020. Epub 2019 Aug 1.,https://pubmed.ncbi.nlm.nih.gov/31541879/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,[A brief history of artificial intelligence].,Jean A.,Med Sci (Paris). 2020 Nov;36(11):1059-1067. doi: 10.1051/medsci/2020189. Epub 2020 Nov 5.,https://pubmed.ncbi.nlm.nih.gov/33151868/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,Implicit adversarial data augmentation and robustness with Noise-basedLearning.,"Panda P, Roy K.",Neural Netw. 2021 Sep;141:120-132. doi: 10.1016/j.neunet.2021.04.008. Epub 2021 Apr 20.,https://pubmed.ncbi.nlm.nih.gov/33894652/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,Challenges for implementing generative artificial intelligence (GenAI) into clinical healthcare.,"Roberts LJ, Jayasena R, Khanna S, Arnott L, Lane P, Bain C.",Intern Med J. 2025 Jul;55(7):1063-1069. doi: 10.1111/imj.70035. Epub 2025 Mar 26.,https://pubmed.ncbi.nlm.nih.gov/40135733/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,Experimental validation of computer-vision methods for the successful detection of endodontic treatment obturation and progression from noisy radiographs.,"Hasan HA, Saad FH, Ahmed S, Mohammed N, Farook TH, Dudley J.",Oral Radiol. 2023 Oct;39(4):683-698. doi: 10.1007/s11282-023-00685-8. Epub 2023 Apr 25.,https://pubmed.ncbi.nlm.nih.gov/37097541/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,Interpretation of Compound Activity Predictions from Complex MachineLearningModels Using Local Approximations and Shapley Values.,"Rodríguez-Pérez R, Bajorath J.",J Med Chem. 2020 Aug 27;63(16):8761-8777. doi: 10.1021/acs.jmedchem.9b01101. Epub 2019 Sep 26.,https://pubmed.ncbi.nlm.nih.gov/31512867/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,Parametric Deformable Exponential Linear Units fordeepneural networks.,"Cheng Q, Li H, Wu Q, Ma L, Ngan KN.",Neural Netw. 2020 May;125:281-289. doi: 10.1016/j.neunet.2020.02.012. Epub 2020 Feb 26.,https://pubmed.ncbi.nlm.nih.gov/32151915/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,Policy search in continuous action domains: An overview.,"Sigaud O, Stulp F.",Neural Netw. 2019 May;113:28-40. doi: 10.1016/j.neunet.2019.01.011. Epub 2019 Feb 5.,https://pubmed.ncbi.nlm.nih.gov/30780043/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,Preserving differential privacy indeepneural networks with relevance-based adaptive noise imposition.,"Gong M, Pan K, Xie Y, Qin AK, Tang Z.",Neural Netw. 2020 May;125:131-141. doi: 10.1016/j.neunet.2020.02.001. Epub 2020 Feb 11.,https://pubmed.ncbi.nlm.nih.gov/32088567/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,Has Drug Design Augmented by Artificial Intelligence Become a Reality?,"Chen H, Engkvist O.",Trends Pharmacol Sci. 2019 Nov;40(11):806-809. doi: 10.1016/j.tips.2019.09.004. Epub 2019 Oct 16.,https://pubmed.ncbi.nlm.nih.gov/31629547/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=44,Extending the Morphological Hit-or-Miss Transform toDeepNeural Networks.,"Islam MA, Murray B, Buck A, Anderson DT, Scott GJ, Popescu M, Keller J.",IEEE Trans Neural Netw Learn Syst. 2021 Nov;32(11):4826-4838. doi: 10.1109/TNNLS.2020.3025723. Epub 2021 Oct 27.,https://pubmed.ncbi.nlm.nih.gov/33021943/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,Architectures and accuracy of artificial neural network for disease classification from omics data.,"Yu H, Samuels DC, Zhao YY, Guo Y.",BMC Genomics. 2019 Mar 4;20(1):167. doi: 10.1186/s12864-019-5546-z.,https://pubmed.ncbi.nlm.nih.gov/30832569/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,Retrieval-Augmented Generation with Large Language Models in Radiology: From Theory to Practice.,"Fink A, Rau A, Reisert M, Bamberg F, Russe MF.",Radiol Artif Intell. 2025 Jul;7(4):e240790. doi: 10.1148/ryai.240790.,https://pubmed.ncbi.nlm.nih.gov/40464682/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,Image denoising usingdeepCNN with batch renormalization.,"Tian C, Xu Y, Zuo W.",Neural Netw. 2020 Jan;121:461-473. doi: 10.1016/j.neunet.2019.08.022. Epub 2019 Sep 5.,https://pubmed.ncbi.nlm.nih.gov/31629201/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,Recent trends in diabetes mellitus diagnosis: an in-depth review of artificial intelligence-based techniques.,"Khalid S, Kim H, Kim HS.",Diabetes Res Clin Pract. 2025 Jun;224:112221. doi: 10.1016/j.diabres.2025.112221. Epub 2025 May 4.,https://pubmed.ncbi.nlm.nih.gov/40328407/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,DLPNet: Adeepmanifold network for feature extraction of hyperspectral imagery.,"Li Z, Huang H, Duan Y, Shi G.",Neural Netw. 2020 Sep;129:7-18. doi: 10.1016/j.neunet.2020.05.022. Epub 2020 May 22.,https://pubmed.ncbi.nlm.nih.gov/32485560/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,Redundant feature pruning for accelerated inference indeepneural networks.,"Ayinde BO, Inanc T, Zurada JM.",Neural Netw. 2019 Oct;118:148-158. doi: 10.1016/j.neunet.2019.04.021. Epub 2019 May 9.,https://pubmed.ncbi.nlm.nih.gov/31279285/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,STAGAN: An approach for improve the stability of molecular graph generation based on generative adversarial networks.,"Zou J, Yu J, Hu P, Zhao L, Shi S.",Comput Biol Med. 2023 Dec;167:107691. doi: 10.1016/j.compbiomed.2023.107691. Epub 2023 Nov 10.,https://pubmed.ncbi.nlm.nih.gov/37976819/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,"PconsC4: fast, accurate and hassle-free contact predictions.","Michel M, Menéndez Hurtado D, Elofsson A.",Bioinformatics. 2019 Aug 1;35(15):2677-2679. doi: 10.1093/bioinformatics/bty1036.,https://pubmed.ncbi.nlm.nih.gov/30590407/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,A multimodal convolutional neuro-fuzzy network for emotion understanding of movie clips.,"Nguyen TL, Kavuri S, Lee M.",Neural Netw. 2019 Oct;118:208-219. doi: 10.1016/j.neunet.2019.06.010. Epub 2019 Jul 2.,https://pubmed.ncbi.nlm.nih.gov/31299625/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=45,AI-facilitated health care requires education of clinicians.,"Keane PA, Topol EJ.",Lancet. 2021 Apr 3;397(10281):1254. doi: 10.1016/S0140-6736(21)00722-4.,https://pubmed.ncbi.nlm.nih.gov/33812482/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,Structure inference of networked system with the synergy ofdeepresidual network and fully connected layer network.,"Huang K, Li S, Deng W, Yu Z, Ma L.",Neural Netw. 2022 Jan;145:288-299. doi: 10.1016/j.neunet.2021.10.016. Epub 2021 Oct 23.,https://pubmed.ncbi.nlm.nih.gov/34781216/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,[Nobel Prize in physics 2024 : John J. Hopfield and Geoffrey E. Hinton. From Hopfield and Hinton to AlphaFold: The 2024 Nobel Prize honors the pioneers ofdeeplearning].,"Benani A, Messas E.",Med Sci (Paris). 2025 Mar;41(3):277-280. doi: 10.1051/medsci/2025036. Epub 2025 Mar 21.,https://pubmed.ncbi.nlm.nih.gov/40117553/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,Boosting the performance of molecular property prediction via graph-text alignment and multi-granularity representation enhancement.,"Zhao Z, Zhou Q, Wu C, Su R, Xiong W.",J Mol Graph Model. 2024 Nov;132:108843. doi: 10.1016/j.jmgm.2024.108843. Epub 2024 Aug 5.,https://pubmed.ncbi.nlm.nih.gov/39173218/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,Detection of broadleaf weeds growing in turfgrass with convolutional neural networks.,"Yu J, Sharpe SM, Schumann AW, Boyd NS.",Pest Manag Sci. 2019 Aug;75(8):2211-2218. doi: 10.1002/ps.5349. Epub 2019 Mar 8.,https://pubmed.ncbi.nlm.nih.gov/30672096/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,Multi-scale Attention Convolutional Neural Network for time series classification.,"Chen W, Shi K.",Neural Netw. 2021 Apr;136:126-140. doi: 10.1016/j.neunet.2021.01.001. Epub 2021 Jan 6.,https://pubmed.ncbi.nlm.nih.gov/33485098/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,Cycle-consistent Adversarial Adaptation Network and its application to machine fault diagnosis.,"Jiao J, Lin J, Zhao M, Liang K, Ding C.",Neural Netw. 2022 Jan;145:331-341. doi: 10.1016/j.neunet.2021.11.003. Epub 2021 Nov 11.,https://pubmed.ncbi.nlm.nih.gov/34801942/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,Training high-performance and large-scaledeepneural networks with full 8-bit integers.,"Yang Y, Deng L, Wu S, Yan T, Xie Y, Li G.",Neural Netw. 2020 May;125:70-82. doi: 10.1016/j.neunet.2019.12.027. Epub 2020 Jan 15.,https://pubmed.ncbi.nlm.nih.gov/32070857/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,A generative adversarial network approach to (ensemble) weather prediction.,Bihlo A.,Neural Netw. 2021 Jul;139:1-16. doi: 10.1016/j.neunet.2021.02.003. Epub 2021 Feb 21.,https://pubmed.ncbi.nlm.nih.gov/33662648/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,Theory ofdeepconvolutional neural networks II: Spherical analysis.,"Fang Z, Feng H, Huang S, Zhou DX.",Neural Netw. 2020 Nov;131:154-162. doi: 10.1016/j.neunet.2020.07.029. Epub 2020 Aug 6.,https://pubmed.ncbi.nlm.nih.gov/32781384/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=46,DrugGen enhances drug discovery with large language models and reinforcementlearning.,"Sheikholeslami M, Mazrouei N, Gheisari Y, Fasihi A, Irajpour M, Motahharynia A.",Sci Rep. 2025 Apr 18;15(1):13445. doi: 10.1038/s41598-025-98629-1.,https://pubmed.ncbi.nlm.nih.gov/40251288/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,Improving explanations for medical X-ray diagnosis combining variational autoencoders and adversarial machinelearning.,"Iglesias G, Menendez H, Talavera E.",Comput Biol Med. 2025 Apr;188:109857. doi: 10.1016/j.compbiomed.2025.109857. Epub 2025 Feb 24.,https://pubmed.ncbi.nlm.nih.gov/39999495/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,Echo Memory-Augmented Network for time series classification.,"Ma Q, Zheng Z, Zhuang W, Chen E, Wei J, Wang J.",Neural Netw. 2021 Jan;133:177-192. doi: 10.1016/j.neunet.2020.10.015. Epub 2020 Nov 7.,https://pubmed.ncbi.nlm.nih.gov/33220642/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,Word2vec convolutional neural networks for classification of news articles and tweets.,"Jang B, Kim I, Kim JW.",PLoS One. 2019 Aug 22;14(8):e0220976. doi: 10.1371/journal.pone.0220976. eCollection 2019.,https://pubmed.ncbi.nlm.nih.gov/31437181/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,MPCD: A Multitask Graph Transformer for Molecular Property Prediction by Integrating Common and Domain Knowledge.,"Yang X, Duan Y, Cheng Z, Li K, Liu Y, Zeng X, Cao D.",J Med Chem. 2024 Dec 12;67(23):21303-21316. doi: 10.1021/acs.jmedchem.4c02193. Epub 2024 Dec 2.,https://pubmed.ncbi.nlm.nih.gov/39620982/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,Automatic classification of grouper species by their sounds usingdeepneural networks.,"Ibrahim AK, Zhuang H, Chérubin LM, Schärer-Umpierre MT, Erdol N.",J Acoust Soc Am. 2018 Sep;144(3):EL196. doi: 10.1121/1.5054911.,https://pubmed.ncbi.nlm.nih.gov/30424627/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,Reasoning-Driven Food Energy Estimation via Multimodal Large Language Models.,"Tanabe H, Yanai K.",Nutrients. 2025 Mar 24;17(7):1128. doi: 10.3390/nu17071128.,https://pubmed.ncbi.nlm.nih.gov/40218886/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,Automatic speech recognition: A primer for speech-language pathology researchers.,Keshet J.,Int J Speech Lang Pathol. 2018 Nov;20(6):599-609. doi: 10.1080/17549507.2018.1510033.,https://pubmed.ncbi.nlm.nih.gov/31274357/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,Differentiation Between Anteroposterior and Posteroanterior Chest X-Ray View Position With Convolutional Neural Networks.,"Hosch R, Kroll L, Nensa F, Koitka S.",Rofo. 2021 Feb;193(2):168-176. doi: 10.1055/a-1183-5227. Epub 2020 Jul 2.,https://pubmed.ncbi.nlm.nih.gov/32615636/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,Analysis of health recommendations using longitudinal quality of life data: QoL@TbA - A transformer-based approach.,"Siebra C, Kurpicz-Briki M, Wac K.",Health Informatics J. 2024 Oct-Dec;30(4):14604582241291789. doi: 10.1177/14604582241291789.,https://pubmed.ncbi.nlm.nih.gov/39379063/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=47,LCD: A Fast Contrastive Divergence Based Algorithm for Restricted Boltzmann Machine.,"Ning L, Pittman R, Shen X.",Neural Netw. 2018 Dec;108:399-410. doi: 10.1016/j.neunet.2018.08.018. Epub 2018 Sep 11.,https://pubmed.ncbi.nlm.nih.gov/30273844/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,Operation-aware Neural Networks for user response prediction.,"Yang Y, Xu B, Shen S, Shen F, Zhao J.",Neural Netw. 2020 Jan;121:161-168. doi: 10.1016/j.neunet.2019.09.020. Epub 2019 Sep 23.,https://pubmed.ncbi.nlm.nih.gov/31563699/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,CNN-MHSA: A Convolutional Neural Network and multi-head self-attention combined approach for detecting phishing websites.,"Xiao X, Zhang D, Hu G, Jiang Y, Xia S.",Neural Netw. 2020 May;125:303-312. doi: 10.1016/j.neunet.2020.02.013. Epub 2020 Feb 29.,https://pubmed.ncbi.nlm.nih.gov/32172140/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,Equivalence between dropout and data augmentation: A mathematical check.,"Zhao D, Yu G, Xu P, Luo M.",Neural Netw. 2019 Jul;115:82-89. doi: 10.1016/j.neunet.2019.03.013. Epub 2019 Mar 27.,https://pubmed.ncbi.nlm.nih.gov/30978610/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,Detection of Bacteremia in Surgical In-Patients Using Recurrent Neural Network Based on Time Series Records: Development and Validation Study.,"Park HJ, Jung DY, Ji W, Choi CM.",J Med Internet Res. 2020 Aug 4;22(8):e19512. doi: 10.2196/19512.,https://pubmed.ncbi.nlm.nih.gov/32669261/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,Predicting the Price of Molecules Using Their Predicted Synthetic Pathways.,"Abderrahmane M, Tajmouati H, Ribeiro da Silva VB, Perron Q.",Mol Inform. 2025 Feb;44(2):e202400039. doi: 10.1002/minf.202400039.,https://pubmed.ncbi.nlm.nih.gov/39887833/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,Development and Evaluation of ClientBot: Patient-Like Conversational Agent to Train Basic Counseling Skills.,"Tanana MJ, Soma CS, Srikumar V, Atkins DC, Imel ZE.",J Med Internet Res. 2019 Jul 15;21(7):e12529. doi: 10.2196/12529.,https://pubmed.ncbi.nlm.nih.gov/31309929/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,Large Language Models can Help with Biostatistics and Coding Needed in Radiology Research.,"Ghosh A, Li H, Trout AT.",Acad Radiol. 2025 Feb;32(2):604-611. doi: 10.1016/j.acra.2024.09.042. Epub 2024 Oct 15.,https://pubmed.ncbi.nlm.nih.gov/39406582/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,Micro-cracks detection of solar cells surface via combining short-term and long-termdeepfeatures.,"Qian X, Li J, Cao J, Wu Y, Wang W.",Neural Netw. 2020 Jul;127:132-140. doi: 10.1016/j.neunet.2020.04.012. Epub 2020 Apr 18.,https://pubmed.ncbi.nlm.nih.gov/32339808/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,Deterministic Autoencoder using Wasserstein loss for tabular data generation.,"Wang AX, Nguyen BP.",Neural Netw. 2025 May;185:107208. doi: 10.1016/j.neunet.2025.107208. Epub 2025 Jan 29.,https://pubmed.ncbi.nlm.nih.gov/39893805/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=48,Multiple Discrimination and Pairwise CNN for view-based 3D object retrieval.,"Gao Z, Xue H, Wan S.",Neural Netw. 2020 May;125:290-302. doi: 10.1016/j.neunet.2020.02.017. Epub 2020 Feb 29.,https://pubmed.ncbi.nlm.nih.gov/32151916/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=49,LLMs produce racist output when prompted in African American English.,"Blodgett SL, Talat Z.",Nature. 2024 Sep;633(8028):40-41. doi: 10.1038/d41586-024-02527-x.,https://pubmed.ncbi.nlm.nih.gov/39198606/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=49,CoupleVAE: coupled variational autoencoders for predicting perturbational single-cell RNA sequencing data.,"Wu Y, Liu J, Xiao Y, Zhang S, Li L.",Brief Bioinform. 2025 Mar 4;26(2):bbaf126. doi: 10.1093/bib/bbaf126.,https://pubmed.ncbi.nlm.nih.gov/40178283/
